- Starting CustomerProcessingApplication on MCKD-TRNG60-46 with PID 7744 (D:\customer\Customer-Data-Processing-and-report-generator-java-config-\target\classes started by comviva in D:\customer\Customer-Data-Processing-and-report-generator-java-config-)
- No active profile set, falling back to default profiles: default
- Started CustomerProcessingApplication in 6.616 seconds (JVM running for 8.085)
- Customer with phone number 21984 ------->Registration Status : Failed.
- Customer with phone number 21985 ------->Registration Status : Failed.
- Customer with phone number 21986 ------->Registration Status : Failed.
- Customer with phone number 21987 ------->Registration Status : Failed.
- Customer with phone number 21988 ------->Registration Status : Failed.
- Customer with phone number 21989 ------->Registration Status : Failed.
- Customer with phone number 21990 ------->Registration Status : Failed.
- Customer with phone number 21991 ------->Registration Status : Failed.
- Customer with phone number 21992 ------->Registration Status : Failed.
- Customer with phone number 21993 ------->Registration Status : Failed.
- Customer with phone number 21994 ------->Registration Status : Failed.
- Customer with phone number 21995 ------->Registration Status : Failed.
- Customer with phone number 21996 ------->Registration Status : Failed.
- Customer with phone number 21997 ------->Registration Status : Failed.
- Customer with phone number 21998 ------->Registration Status : Failed.
- Customer with phone number 21999 ------->Registration Status : Failed.
- Customer with phone number 22000 ------->Registration Status : Failed.
- Customer with phone number 22001 ------->Registration Status : Failed.
- Customer with phone number 22002 ------->Registration Status : Failed.
- Customer with phone number 22003 ------->Registration Status : Failed.
- Customer with phone number 22004 ------->Registration Status : Failed.
- Customer with phone number 22005 ------->Registration Status : Failed.
- Customer with phone number 22006 ------->Registration Status : Failed.
- Customer with phone number 22007 ------->Registration Status : Failed.
- Customer with phone number 22008 ------->Registration Status : Failed.
- Customer with phone number 22009 ------->Registration Status : Failed.
- Customer with phone number 22010 ------->Registration Status : Failed.
- Customer with phone number 22011 ------->Registration Status : Failed.
- Customer with phone number 22012 ------->Registration Status : Failed.
- Customer with phone number 22013 ------->Registration Status : Failed.
- Customer with phone number 22014 ------->Registration Status : Failed.
- Customer with phone number 22015 ------->Registration Status : Failed.
- Customer with phone number 22016 ------->Registration Status : Failed.
- Customer with phone number 22017 ------->Registration Status : Failed.
- Customer with phone number 22018 ------->Registration Status : Failed.
- Customer with phone number 22019 ------->Registration Status : Failed.
- Customer with phone number 22020 ------->Registration Status : Failed.
- Customer with phone number 22021 ------->Registration Status : Failed.
- Customer with phone number 22022 ------->Registration Status : Failed.
- Customer with phone number 22023 ------->Registration Status : Failed.
- Customer with phone number 22024 ------->Registration Status : Failed.
- Customer with phone number 22025 ------->Registration Status : Failed.
- Customer with phone number 22026 ------->Registration Status : Failed.
- Customer with phone number 22027 ------->Registration Status : Failed.
- Customer with phone number 22028 ------->Registration Status : Failed.
- Customer with phone number 22029 ------->Registration Status : Failed.
- Customer with phone number 22030 ------->Registration Status : Failed.
- Customer with phone number 22031 ------->Registration Status : Failed.
- Customer with phone number 22032 ------->Registration Status : Failed.
- Customer with phone number 22033 ------->Registration Status : Failed.
- Customer with phone number 22034 ------->Registration Status : Failed.
- Customer with phone number 22035 ------->Registration Status : Failed.
- Customer with phone number 22036 ------->Registration Status : Failed.
- Customer with phone number 22037 ------->Registration Status : Failed.
- Customer with phone number 22038 ------->Registration Status : Failed.
- Customer with phone number 22039 ------->Registration Status : Failed.
- Customer with phone number 22040 ------->Registration Status : Failed.
- Customer with phone number 22041 ------->Registration Status : Failed.
- Customer with phone number 22042 ------->Registration Status : Failed.
- Customer with phone number 22043 ------->Registration Status : Failed.
- Customer with phone number 22044 ------->Registration Status : Failed.
- Customer with phone number 22045 ------->Registration Status : Failed.
- Customer with phone number 22046 ------->Registration Status : Failed.
- Customer with phone number 22047 ------->Registration Status : Failed.
- Customer with phone number 22048 ------->Registration Status : Failed.
- Customer with phone number 22049 ------->Registration Status : Failed.
- Customer with phone number 22050 ------->Registration Status : Failed.
- Customer with phone number 22051 ------->Registration Status : Failed.
- Customer with phone number 22052 ------->Registration Status : Failed.
- Customer with phone number 22053 ------->Registration Status : Failed.
- Customer with phone number 22054 ------->Registration Status : Failed.
- Customer with phone number 22055 ------->Registration Status : Failed.
- Customer with phone number 22056 ------->Registration Status : Failed.
- Customer with phone number 22057 ------->Registration Status : Failed.
- Customer with phone number 22058 ------->Registration Status : Failed.
- Customer with phone number 22059 ------->Registration Status : Failed.
- Customer with phone number 22060 ------->Registration Status : Failed.
- Customer with phone number 22061 ------->Registration Status : Failed.
- Customer with phone number 22062 ------->Registration Status : Failed.
- Customer with phone number 22063 ------->Registration Status : Failed.
- Customer with phone number 22064 ------->Registration Status : Failed.
- Customer with phone number 22065 ------->Registration Status : Failed.
- Customer with phone number 22066 ------->Registration Status : Failed.
- Customer with phone number 22067 ------->Registration Status : Failed.
- Customer with phone number 22068 ------->Registration Status : Failed.
